epoch,train_loss,train_mse,train_pfa_mse_g2,val_loss,val_mse,val_pfa_mse_g2,lr,epoch_s,gpu_peak_gb
29,0.02943502171938099,0.029434518695556165,0.0017233610022486302,0.0963335922535728,0.09609767132675438,0.002488541979538767,0.0005,121.58454632759094,48.92295026779175
30,0.02926986906399478,0.02927405097351669,0.0017056815744492045,0.09591377614175572,0.09568782178971735,0.0025934028172353556,0.0005,121.57254409790039,48.92295026779175
31,0.028497700690667132,0.028500150120309455,0.0016564278592143143,0.09652372778338544,0.09630128517909357,0.0025193816737124793,0.0005,121.42855501174927,48.92295026779175
32,0.028121747020910037,0.028118798675834552,0.0016333021981674329,0.09778779613621094,0.09755592394615009,0.0023550098576740914,0.0005,121.49328780174255,48.92295026779175
33,0.027741735731599045,0.027745844050773634,0.0016004627110839586,0.09645687591503649,0.0962324905579922,0.0026033418847803483,0.0005,121.62218523025513,48.92295026779175
34,0.027552834920473952,0.027553249925758406,0.0015811850287412341,0.09628860258004245,0.09605265822977582,0.0026743743294163754,0.0005,121.43667531013489,48.92295026779175
35,0.026979566023532135,0.026974912528173734,0.001549354265743529,0.09674247025566943,0.09650963450292398,0.002559229707160191,0.0005,121.55167126655579,48.92295026779175
36,0.026816599501936295,0.026818262327911794,0.0015343496961551801,0.09668340862673871,0.09646047438474659,0.0025762808322906494,0.0005,121.66040205955505,48.92295026779175
37,0.026268996006406066,0.02626873062104045,0.0014983648811167443,0.09711136625093572,0.0968903915387427,0.0024529873383672615,0.0005,121.61359190940857,48.92295026779175
38,0.02597814773334496,0.025975351419727705,0.001475940959321128,0.09742009683566935,0.09718587536549708,0.002678269119987711,0.0005,121.53705954551697,48.92295026779175
39,0.025656760517340987,0.025658147500913744,0.0014520333367481566,0.09715530583087136,0.0969278310794347,0.002501464116643047,0.0005,121.53161311149597,48.92295026779175
40,0.025157996105836397,0.02515866378456993,0.0014194234539019433,0.0976773193653892,0.0974496147051657,0.002480486356026945,0.00025,121.67709112167358,48.92295026779175
41,0.024204890021303698,0.024201272596095273,0.0013749816978884022,0.09789456996847601,0.09766313352826511,0.002439974344264694,0.00025,121.76337027549744,48.92295026779175
42,0.023985970904355617,0.023987056111415692,0.001360761619102188,0.09803481553407277,0.09780202607212475,0.0024378261545248197,0.00025,121.4914562702179,48.92295026779175
43,0.023817950442655764,0.023816191672758284,0.0013463562387123443,0.09835511840441648,0.0981241400158382,0.0023469741930041395,0.00025,121.57828736305237,48.92295026779175
44,0.02366439503297877,0.023664539492720515,0.001333413928398612,0.09826222478466876,0.09802910437987329,0.0024140466723525733,0.00025,121.47649550437927,48.92295026779175
45,0.02352245332700993,0.02352113346925256,0.0013208987041000734,0.09873196767533526,0.09849992766203704,0.0023362876971562705,0.00025,121.81340193748474,48.92295026779175
46,0.023372095745446075,0.023369612725389864,0.0013063678411189576,0.09863521224435638,0.09839587506091618,0.002411132956805982,0.00025,121.74000430107117,48.92295026779175
47,0.02320455676361696,0.023202891329343323,0.0012961180342568291,0.09891669627498179,0.09868608248050682,0.0023642553990347345,0.00025,121.89188599586487,48.92295026779175
48,0.023062158570583188,0.023058859420687135,0.0012801320728851341,0.09900773470016087,0.09877702485380117,0.002362170874723914,0.00025,125.58331060409546,48.92295026779175
49,0.02291215415487983,0.022910574268244395,0.0012717998084443355,0.09927147363915163,0.099034691916423,0.002403102984205324,0.00025,126.35585069656372,48.92295026779175
50,0.022790439899510413,0.02279161917108309,0.001259391525248338,0.09959123678067151,0.09935562819809941,0.0023377445915289093,0.00025,126.65975570678711,48.92295026779175
