epoch,train_loss,train_mse,train_pfa_mse_g2,val_loss,val_mse,val_pfa_mse_g2,lr,epoch_s,gpu_peak_gb
1,0.3530856186329429,0.35358877162524366,0.04174774079643495,0.1901853934806936,0.19012628487451266,0.007770512306202224,0.001,139.81140732765198,48.92295026779175
2,0.15088268363876128,0.1509175031980994,0.007101735751531278,0.1440420087207766,0.14394848120735868,0.005520034136130796,0.001,127.20352554321289,48.92295026779175
3,0.11375643807783056,0.11377631875913742,0.00539991829827515,0.1255603007533971,0.1254081822612086,0.006380485400818942,0.001,127.22997212409973,48.92295026779175
4,0.09230208997406177,0.09233053872746101,0.0046565146700680606,0.11048724217449918,0.11028993984527291,0.004594307977553697,0.001,127.06372261047363,48.92295026779175
5,0.07848256676277118,0.07849756948251706,0.004113097149029112,0.10478787124156952,0.10461433982090643,0.004099613909135785,0.001,127.30324101448059,48.92295026779175
6,0.06987725237189833,0.06987440888462476,0.0037671815041910137,0.10145368996788473,0.10124722191764132,0.00350121834124738,0.001,127.37930130958557,48.92295026779175
7,0.06298721709580564,0.06299688767817982,0.0034627136936661793,0.09734990623067408,0.09712471673976608,0.004015113491761057,0.001,127.50671434402466,48.92295026779175
8,0.05833213042412231,0.058353408717105267,0.003251043296696847,0.09414162223829943,0.0939035008528265,0.003523069473735073,0.001,127.41693830490112,48.92295026779175
9,0.05467966949539398,0.054695900474384745,0.003058623370022802,0.09603547852705507,0.09578289732577973,0.0032645514833996867,0.001,127.24723672866821,48.92295026779175
10,0.051076806053074436,0.05107304405762671,0.0028962154573167276,0.09571043905966423,0.09546326800073099,0.00296898523269341,0.001,127.43455743789673,48.92295026779175
11,0.048762400148075015,0.04875576893350999,0.0027562475561747077,0.09303650172317729,0.09279372464364036,0.003601008911578976,0.001,127.18758797645569,48.92295026779175
12,0.045512909625670804,0.045522110650432504,0.0025954038628012116,0.09073818989974611,0.09046954944870858,0.002924738920222946,0.001,127.40396070480347,48.92295026779175
13,0.043823140047824206,0.04382276100679215,0.002481685898631637,0.09184765158330693,0.09159209254690545,0.003625997597711128,0.001,127.43881607055664,48.92295026779175
14,0.04212062288798503,0.04212495218079922,0.0023860369526851944,0.09026710809591938,0.08998355514437134,0.0031315483823854324,0.001,127.33712196350098,48.92295026779175
15,0.04041182266464874,0.04040787986948709,0.0022829526575685244,0.09079657999031684,0.09052309469420078,0.002877501524679842,0.001,127.2871766090393,48.92295026779175
16,0.03898372901464576,0.03898148111979167,0.002180018921693166,0.09088746359681382,0.09058731237816764,0.002593441135004947,0.001,127.58700680732727,48.92295026779175
17,0.03755208132649535,0.03754340709901925,0.0020965931751923254,0.0908429089057095,0.09056562180190059,0.0027179420447488974,0.001,127.8198390007019,48.92295026779175
18,0.036078263880379165,0.0360721956856116,0.002009523838584186,0.09179995318546015,0.09153672552692495,0.002803980028420164,0.001,127.23727655410767,48.92295026779175
19,0.03499223658842827,0.03499520753380848,0.00194427909122573,0.09215621737872853,0.0919004114126462,0.0028492675329509533,0.001,127.47489881515503,48.92295026779175
20,0.03384590068303827,0.03384248368588572,0.0018676617767727165,0.0915141722516102,0.0912385361080653,0.0024200894574672857,0.0005,127.41393756866455,48.92295026779175
21,0.03128198934579963,0.0312860609885173,0.0017423084935946772,0.09075184352695942,0.09046181256091618,0.00254731477701176,0.0005,127.46386194229126,48.92295026779175
22,0.03062115417821194,0.0306166859885173,0.0016937673876160069,0.09096624921349918,0.09067213785331384,0.002588169627022325,0.0005,127.5519449710846,48.92295026779175
23,0.030101608484983444,0.030100730889452365,0.0016585039125199903,0.09168055390610415,0.09138474278143274,0.002441348956342329,0.0005,127.58790993690491,48.92295026779175
24,0.0296346788197311,0.029636556065728556,0.0016241310410506544,0.0915142111480236,0.09122071530823586,0.00253353156192958,0.0005,127.57043981552124,48.92295026779175
