name,filename,group,source,gm_id,scale_id,descriptor_mode,pga_ms2,rms_acc_ms2,arias_proxy,rms_acc_norm,arias_proxy_norm,duration_5_95_s,n_steps,dt,dominant_freq_hz,spectral_centroid_hz,band_0p1_1_hz,band_1_5_hz,band_5_10_hz,band_10_25_hz,sa_t0_ms2,psa_t0p2_ms2,psa_t0p5_ms2,psa_t1p0_ms2,psa_t2p0_ms2,psa_mean_0p1_0p5,psa_mean_0p5_1p5,psa_mean_1p5_4p0,psa_t0p2_ms2_norm,psa_t0p5_ms2_norm,psa_t1p0_ms2_norm,psa_t2p0_ms2_norm,psa_mean_0p1_0p5_norm,psa_mean_0p5_1p5_norm,psa_mean_1p5_4p0_norm,pc1,pc2,train_nn_distance,train_nn_percentile
knet_gm0020_s09,knet_gm0020_s09.txt,train_pool,knet,20.0,9.0,amplitude_normalized,0.97268,0.16100689442825614,1.5553932032058635,0.16552915082890174,1.6439939864482025,33.64,3000,0.019999999999999574,2.2833333333333816,4.806065043906352,0.052389326138086875,0.8672237508455787,0.06670734085681186,0.013667342069710969,0.97268,1.754307828,2.878810908,0.7092746778,0.5701620036,2.4657660461111113,0.9705933354190476,0.3581875906313725,1.803581679483489,2.959669066907925,0.7291963212978575,0.586176341242752,2.5350228709453377,0.9978547265483485,0.3682481295301358,0.7969671169833865,1.792562339851149,0.0,0.0
knet_gm0021_s09,knet_gm0021_s09.txt,fixed_test,knet,21.0,9.0,amplitude_normalized,0.90642,0.10369411473277182,0.6451481658127821,0.11439963232582226,0.7852365525769807,18.46,3000,0.019999999999999574,8.866666666666855,8.48507859971994,0.024929210142620818,0.4236517612383447,0.3295665035344923,0.22182521430766133,0.90642,1.837068072,1.595179701,0.5642116119,0.2382569752,1.5935810427777777,0.8889658987285711,0.13785300723313726,2.0267294102071887,1.7598681637651419,0.622461565168465,0.2628549405352927,1.7581044579530214,0.9807439142214107,0.15208513408037913,-3.6359791837295363,-1.2259809606879757,1.7915384692975092,91.03333333333333
knet_gm0022_s09,knet_gm0022_s09.txt,train_pool,knet,22.0,9.0,amplitude_normalized,1.0,0.09254305129486262,0.5138529805778034,0.09254305129486262,0.5138529805778034,10.16,3000,0.019999999999999574,0.5666666666666786,9.204458233484717,0.15144567186798077,0.19052696248942125,0.3761516626952504,0.2818259168443681,1.0,2.093718966,0.8854604158,0.5472879844,0.6862230756,1.6619733780666666,0.5259922310761903,0.38351808350000005,2.093718966,0.8854604158,0.5472879844,0.6862230756,1.6619733780666666,0.5259922310761903,0.38351808350000005,-3.393313329154757,-2.512270479011852,0.0,0.0
knet_gm0023_s09,knet_gm0023_s09.txt,train_pool,knet,23.0,9.0,amplitude_normalized,0.95441,0.09067974200936715,0.4933689366531125,0.09501130751916594,0.5416289133900801,12.719999999999999,3000,0.019999999999999574,4.483333333333428,7.037686332373312,0.08110827463561411,0.38571531428436523,0.3990980227930439,0.1340641996312507,0.95441,2.660250294,0.7894299121,0.4847657099,0.2916721966,1.6397530555777775,0.5671802932619048,0.14457738208450982,2.7873244140358966,0.8271391876656783,0.5079218678555338,0.3056047155834495,1.7180803381961396,0.5942732088535375,0.1514835155588372,-3.6608990784742717,-0.9251217371382809,8.429369702178807e-08,0.0
knet_gm0024_s09,knet_gm0024_s09.txt,train_pool,knet,24.0,9.0,amplitude_normalized,0.95674,0.15027490614110062,1.354952844942969,0.15706974323337647,1.4802542543638975,27.379999999999995,3000,0.019999999999999574,4.9666666666667725,5.700313182627339,0.015180971199369526,0.6439600310723909,0.32718316421389354,0.013423273818118019,0.95674,4.383796628,0.9150372306,0.4275958979,0.1405147744,2.2116021070666667,0.6063187269428572,0.14045938023921567,4.582014578673411,0.9564115962539457,0.44693009375587933,0.14686829692497438,2.3116020100201378,0.6337340624860016,0.14681039805925922,-2.317958945544981,0.5728321923287105,0.0,0.0
knet_gm0025_s09,knet_gm0025_s09.txt,train_pool,knet,25.0,9.0,amplitude_normalized,0.97102,0.1198544802065334,0.8619057855346788,0.12343152582494017,0.9141204940483524,20.72,3000,0.019999999999999574,8.450000000000179,6.860234753766024,0.0785570627967956,0.30907551994011584,0.5261506008506444,0.08620339362832012,0.97102,2.37116767,0.8812105863,0.6252508227,0.3624318386,1.6750552991555556,0.5834066636761904,0.16917091883647062,2.4419349446973286,0.9075102328479332,0.6439113743280261,0.37324858252147225,1.7250471660270186,0.6008183803383972,0.17421980889834465,-3.560305243925351,-1.7773644900676528,0.0,0.0
knet_gm0026_s09,knet_gm0026_s09.txt,train_pool,knet,26.0,9.0,amplitude_normalized,1.0,0.19415614635502226,2.2617965500459216,0.19415614635502226,2.2617965500459216,36.98,3000,0.019999999999999574,7.800000000000166,6.184252290625001,0.03982430383576723,0.36334307360218376,0.5880355311967941,0.008784471238654933,1.0,2.68594699,1.011844316,0.7154438803,0.4338797059,1.9906965937777779,0.735273780104762,0.40716236488823526,2.68594699,1.011844316,0.7154438803,0.4338797059,1.9906965937777779,0.735273780104762,0.40716236488823526,-1.7535369617105232,-2.111719613623508,1.4600096599955427e-07,0.0
knet_gm0027_s09,knet_gm0027_s09.txt,train_pool,knet,27.0,9.0,amplitude_normalized,0.978,0.1708222437962819,1.7508143385357364,0.17466487095734343,1.830469028792691,38.42,3000,0.019999999999999574,2.7833333333333923,6.581048402108256,0.05121657892990125,0.4032916321207827,0.5024265753177374,0.04306339340508643,0.978,2.247310938,1.336061825,0.7126401848,0.5014579269,1.972172329666667,0.8751000910238096,0.37910883878235296,2.2978639447852762,1.3661163854805727,0.7286709456032721,0.5127381665644172,2.016536124403545,0.8947853691449996,0.38763684947070853,-1.1210282510944098,-1.5230423037887089,5.960464477539063e-08,0.0
knet_gm0028_s09,knet_gm0028_s09.txt,train_pool,knet,28.0,9.0,amplitude_normalized,0.99523,0.17039935713883853,1.7421564547997268,0.17121605773423082,1.7588963055630482,27.02,3000,0.019999999999999574,2.616666666666722,4.51447017362959,0.08746405426018715,0.8603599892488258,0.040110806816938106,0.011992145199667636,0.99523,1.714547249,3.108254626,0.9203454095,0.5704563602,2.3684804083333337,1.400291145652381,0.4081800212882353,1.722764837273796,3.1231520613325565,0.9247564979954382,0.5731904787837988,2.3798322079653285,1.407002547805413,0.4101363717816337,1.2911827880322369,1.765479657460225,0.0,0.0
knet_gm0029_s09,knet_gm0029_s09.txt,train_pool,knet,29.0,9.0,amplitude_normalized,0.99385,0.14591904007313347,1.2775419753518578,0.14682199534450216,1.293401899016431,30.599999999999998,3000,0.019999999999999574,0.9000000000000191,4.51390926677808,0.21527145369144748,0.6787674879766807,0.09548678381185145,0.01008029079162508,0.99385,2.16273607,1.599962872,1.332044336,0.614717929,1.9424832046666667,1.3681603170952383,0.5038047619901961,2.176119203099059,1.6098635327262667,1.340287101675303,0.6185218383055793,1.954503400580235,1.376626570503837,0.5069223343464266,1.0533914939046771,0.13387889502492534,0.0,0.0
knet_gm0030_s09,knet_gm0030_s09.txt,train_pool,knet,30.0,9.0,amplitude_normalized,1.0,0.17255961892263574,1.786609324963479,0.17255961892263574,1.786609324963479,25.660000000000004,3000,0.019999999999999574,0.9333333333333531,4.12205483649198,0.27110834159237795,0.6630748998153682,0.05726677257643826,0.008488028824956528,1.0,2.134770452,2.797828025,2.354007098,0.9162057404,2.241331665888889,2.053637611480953,0.6233285594117648,2.134770452,2.797828025,2.354007098,0.9162057404,2.241331665888889,2.053637611480953,0.6233285594117648,3.1305899544541766,0.3589969325487856,0.0,0.0
knet_gm0031_s09,knet_gm0031_s09.txt,train_pool,knet,31.0,9.0,amplitude_normalized,1.0,0.14384062220000246,1.2414074756930045,0.14384062220000246,1.2414074756930045,18.44,3000,0.019999999999999574,1.3833333333333626,6.533296567093239,0.05144466747709253,0.7158036477178445,0.18183052761050425,0.05091699744418956,1.0,3.243092994,1.954515751,0.9129224826,0.2429842102,2.257055867777778,1.1838651333333334,0.1571717642680392,3.243092994,1.954515751,0.9129224826,0.2429842102,2.257055867777778,1.1838651333333334,0.1571717642680392,-1.070389587764726,1.3398199433522706,0.0,0.0
knet_gm0032_s09,knet_gm0032_s09.txt,train_pool,knet,32.0,9.0,amplitude_normalized,0.97529,0.12563382061021255,0.9470314128671263,0.1288168858598084,0.9956274049571129,18.54,3000,0.019999999999999574,1.1333333333333573,6.195549491452691,0.11075982658842515,0.6615842687468944,0.18238499926490653,0.04524362248452089,0.97529,1.847835847,2.289508383,2.126125725,0.3081700494,1.8893647804444444,1.711618764285714,0.21015813112058826,1.8946527156025388,2.347515490777102,2.179993360949051,0.31597786237939485,1.937233828342795,1.7549844295396384,0.21548270885643067,0.19588716348133584,0.881399433968544,4.2146848510894035e-08,0.0
knet_gm0033_s09,knet_gm0033_s09.txt,train_pool,knet,33.0,9.0,amplitude_normalized,0.99638,0.13470437116275624,1.0887160566211924,0.1351937726196393,1.096641369307822,19.580000000000002,3000,0.019999999999999574,1.8166666666667053,6.064412252273991,0.03584591345693632,0.6488706559465596,0.2838113131414432,0.0314295762739056,0.99638,3.225890899,2.024409514,0.6963454103,0.3115222654,2.403370573111111,0.8803543840857143,0.21406612918823525,3.2376110510046368,2.031764501495413,0.6988753390272787,0.3126540731447841,2.41210238374025,0.8835528453860116,0.21484386397582775,-1.4192746655818163,1.2303432586848537,4.2146848510894035e-08,0.0
