name,filename,group,source,gm_id,scale_id,pga_ms2,rms_acc_ms2,arias_proxy,duration_5_95_s,n_steps,dt,dominant_freq_hz,spectral_centroid_hz,band_0p1_1_hz,band_1_5_hz,band_5_10_hz,band_10_25_hz,sa_t0_ms2,psa_t0p2_ms2,psa_t0p5_ms2,psa_t1p0_ms2,psa_t2p0_ms2,psa_mean_0p1_0p5,psa_mean_0p5_1p5,psa_mean_1p5_4p0,pc1,pc2,train_nn_distance,train_nn_percentile
1940-ElCentro-60s-50Hz-ms2,1940-ElCentro-60s-50Hz-ms2.txt,classical,classical,,,3.417,0.43543442143655187,11.376188122306901,24.42,3000,0.019999999999999574,1.4666666666666979,6.642347139802421,0.11089674011680015,0.7142357598904894,0.1295189631261314,0.04501717325757002,3.417,6.356682444,8.086709778,5.046826253,1.742392639,6.802692337111111,4.692604356666668,1.2981423124686273,37.28185534290651,34.65030932153786,125.10746045051037,100.0
1971-Sanfernando-60s-50Hz-ms2,1971-Sanfernando-60s-50Hz-ms2.txt,classical,classical,,,11.48062,0.9436716410785763,53.43096997055495,7.48,3000,0.019999999999999574,0.9666666666666872,6.202400167868387,0.17746322355939714,0.6123094208736408,0.16173317389160202,0.04743832917048623,11.48062,21.33573719,16.11539337,11.92876307,4.731135182,19.56539272222222,10.25173305547619,3.1196578847254908,147.93490795825974,144.57010130793375,543.7230645490454,100.0
1985-Michoacan-60s-200Hz-ms2,1985-Michoacan-60s-200Hz-ms2.txt,classical,classical,,,1.2537,0.20788369757911915,2.592937903149999,43.875,12000,0.004999999999999893,1.7833333333333712,7.739558125181699,0.16928365483326735,0.778735659636882,0.0364441823370661,0.01363658794659203,1.2537,2.063793695,3.368421988,1.954307839,0.5199476102,2.4664006837777777,1.942744138733333,0.5906012059019607,5.408114595418696,3.7747215121246076,13.21155946988491,99.96666666666667
1991-Kobe-60s-100Hz-ms2,1991-Kobe-60s-100Hz-ms2.txt,classical,classical,,,3.04562241,0.29172705703287083,5.106280548303484,5.970000000000001,6000,0.009999999999999787,0.7500000000000159,5.619979922605613,0.24028017388708206,0.6295545720971558,0.1132342551005572,0.016740490294310365,3.04562241,4.307457518,4.765405017,3.766768403,1.539603295,5.798644630666667,4.066977897476191,1.2001242346058822,28.88170522002364,29.584748462201624,105.43033562095032,100.0
