name,filename,group,source,gm_id,scale_id,pga_ms2,rms_acc_ms2,arias_proxy,duration_5_95_s,n_steps,dt,dominant_freq_hz,spectral_centroid_hz,band_0p1_1_hz,band_1_5_hz,band_5_10_hz,band_10_25_hz,sa_t0_ms2,psa_t0p2_ms2,psa_t0p5_ms2,psa_t1p0_ms2,psa_t2p0_ms2,psa_mean_0p1_0p5,psa_mean_0p5_1p5,psa_mean_1p5_4p0,pc1,pc2,train_nn_distance,train_nn_percentile
knet_gm0914_s09,knet_gm0914_s09.txt,train_pool,knet,914.0,9.0,0.97094,0.1345724684851028,1.0865849564504164,16.84,3000,0.019999999999999574,0.9333333333333531,7.057215383450732,0.45180051514935093,0.32056648762578904,0.1527885139022781,0.0748409700495267,0.97094,2.105476836,1.63577738,2.017625385,0.2181392222,1.6422853707777778,1.5104879782904763,0.16898589917019605,-0.2407322327263329,-1.384535729786074,0.0,0.0
knet_gm0915_s09,knet_gm0915_s09.txt,train_pool,knet,915.0,9.0,0.91259,0.09613668364537307,0.5545357165398215,14.880000000000003,3000,0.019999999999999574,0.9333333333333531,7.694667576243932,0.17102153131618225,0.3327845387632997,0.3680216690599103,0.12773252268935345,0.91259,2.322098125,0.7356729659,1.088796978,0.1062088479,1.6708801597,0.7431178803047619,0.07723212789313726,-3.690132611612172,-1.750694894900206,0.0,0.0
knet_gm0916_s09,knet_gm0916_s09.txt,train_pool,knet,916.0,9.0,0.98748,0.16261990787575387,1.5867140662510855,23.44,3000,0.019999999999999574,0.9000000000000191,5.41530033614312,0.3663348540898604,0.4945775085265025,0.10971377194596103,0.029304448976241803,0.98748,2.563289567,1.636164034,2.298545103,0.2453434128,2.3311532043333334,1.4869088291666668,0.1570655739290196,1.0251030853820797,0.07078361934738697,5.960464477539063e-08,0.0
knet_gm0917_s09,knet_gm0917_s09.txt,train_pool,knet,917.0,9.0,1.0,0.1893910357007521,2.1521378642281683,23.26,3000,0.019999999999999574,0.9666666666666872,5.0252368078375556,0.5882299327005879,0.33849637272098376,0.05979431850432428,0.013461164124835591,1.0,2.119812248,1.730383817,3.663663417,0.3722631704,1.8496695441111113,2.3158013053809525,0.27879429768137254,3.2402437796428813,-1.438482192884087,0.0,0.0
knet_gm0918_s09,knet_gm0918_s09.txt,train_pool,knet,918.0,9.0,1.0,0.10961184178241713,0.7208853515360052,32.22,3000,0.019999999999999574,0.9000000000000191,5.9897062602648905,0.32086361439776495,0.5438741054049586,0.0938014397024611,0.0413989517394369,1.0,1.659162639,3.107062737,1.421747261,0.1981877763,2.09389192,1.5771557673666667,0.13145610669019608,0.6326660703956256,0.8655266642966151,0.0,0.0
knet_gm0919_s09,knet_gm0919_s09.txt,train_pool,knet,919.0,9.0,1.0,0.10898359576997851,0.712645448817231,19.340000000000003,3000,0.019999999999999574,0.9000000000000191,7.308787328979079,0.09867977211806181,0.5135997248604882,0.2881203045076627,0.09905035915160337,1.0,3.103226858,0.9879787426,0.7122502626,0.1007056985,2.0451986900666665,0.6375461168285713,0.07407871643549019,-2.507192548586948,0.6011215658075004,0.0,0.0
knet_gm0920_s09,knet_gm0920_s09.txt,fixed_test,knet,920.0,9.0,1.0,0.10486382743956156,0.659785338316436,19.200000000000003,3000,0.019999999999999574,0.9333333333333531,6.623988424763556,0.29210638515914955,0.43728161430660684,0.1976126543864414,0.0729936107148586,1.0,1.463045463,2.066091391,1.996870774,0.2162360003,1.6966394102222222,1.4099382899095236,0.15305787612156863,-0.33116609179976936,-0.13497787205490044,1.5733599252549801,69.8
knet_gm0921_s09,knet_gm0921_s09.txt,train_pool,knet,921.0,9.0,1.0,0.13876544731548301,1.155350962119942,19.400000000000002,3000,0.019999999999999574,0.866666666666685,5.59238485095873,0.6026880742981771,0.323529772905598,0.046883702102605986,0.02687427718701403,1.0,1.370057831,2.638138019,2.734482872,0.3266821212,1.7603114884444446,2.304910955066666,0.2145445810792157,2.306056744280397,-0.805302625215186,0.0,0.0
knet_gm0922_s09,knet_gm0922_s09.txt,train_pool,knet,922.0,9.0,0.98189,0.14688311016772065,1.2944788831525413,22.180000000000003,3000,0.019999999999999574,0.9166666666666862,6.374841058815339,0.5902801799716003,0.20769608224309077,0.15545675711236853,0.04655653417414828,0.98189,1.796518342,1.057521385,2.584019526,0.4297672006,1.5518274483333334,1.947998909428571,0.2772757129090196,1.0881078889813027,-2.4653254414490786,0.0,0.0
knet_gm0923_s09,knet_gm0923_s09.txt,train_pool,knet,923.0,9.0,1.0,0.1319988326059874,1.045421508560587,20.22,3000,0.019999999999999574,0.833333333333351,6.322112277378507,0.42364565958343114,0.41051057614968817,0.11278822575293271,0.053049018676452245,1.0,1.587144366,2.09072228,2.514775919,0.4098220834,1.5951764452222224,1.829433298952381,0.269634964267451,1.1535218044108164,-0.8462337121754413,0.0,0.0
knet_gm0924_s09,knet_gm0924_s09.txt,train_pool,knet,924.0,9.0,0.99995,0.12440306782603777,0.9285673970717658,18.000000000000004,3000,0.019999999999999574,2.1166666666667115,7.298061070334629,0.1716529852241932,0.5858642852172556,0.15349216082794606,0.0889851658073337,0.99995,2.467681108,3.426738941,1.452284696,0.2001123373,2.3749025877777776,1.3678877312809523,0.14010372580607844,-0.2980143889273429,1.4843253608655986,5.960464477539063e-08,0.0
knet_gm0925_s09,knet_gm0925_s09.txt,train_pool,knet,925.0,9.0,0.94014,0.09902716855436892,0.5883828067137106,12.800000000000004,3000,0.019999999999999574,7.5166666666668265,7.3970390855229216,0.03414411192738528,0.43158781618207115,0.4645295744461086,0.06973279478943928,0.94014,1.868732319,1.298544637,0.7331781851,0.1724712235,1.9830194326666666,0.6997404394904762,0.10683079701392155,-4.0632456893170135,-0.6925857334546895,0.0,0.0
knet_gm0926_s09,knet_gm0926_s09.txt,train_pool,knet,926.0,9.0,1.0,0.12323869356377462,0.9112665354783382,21.499999999999996,3000,0.019999999999999574,0.9333333333333531,5.950975220148627,0.4211658249603221,0.38126077193693736,0.16471161028792672,0.03285728091264319,1.0,1.852700176,1.529934555,2.12016656,0.3208357599,1.6797861863333334,1.5719059478714286,0.20977565834431366,0.463609427044175,-0.7520317604119272,0.0,0.0
knet_gm0927_s09,knet_gm0927_s09.txt,train_pool,knet,927.0,9.0,0.98177,0.14118286530420177,1.1959560873302377,20.240000000000002,3000,0.019999999999999574,0.9500000000000202,8.151970510396925,0.18437637259795203,0.4764540076108489,0.20324247547110735,0.13592107757232305,0.98177,2.578661628,2.961917705,1.627307469,0.1861767082,2.510141555444444,1.4522557859666665,0.13527875341019607,-0.5275131041549473,0.5346102458991565,0.0,0.0
knet_gm0928_s09,knet_gm0928_s09.txt,train_pool,knet,928.0,9.0,0.97577,0.1412160249738594,1.1965179425650339,22.500000000000004,3000,0.019999999999999574,0.9000000000000191,7.315468235528889,0.14788214341403622,0.36560544806887607,0.38158992988245477,0.10492029422993132,0.97577,3.654826921,1.053555324,1.175024486,0.2447781412,2.034568969444445,1.0182692512333333,0.16703351988960785,-1.9272672120109353,-0.7479375407137724,0.0,0.0
knet_gm0929_s09,knet_gm0929_s09.txt,train_pool,knet,929.0,9.0,0.96693,0.1304871659255247,1.0216140282765045,23.479999999999997,3000,0.019999999999999574,0.9333333333333531,6.6392161645445205,0.2869856493670046,0.3928691641178969,0.26225818305928816,0.057878770194725836,0.96693,3.35547451,1.393722419,1.4639541,0.2812568879,1.9136130713333332,1.2548636914714284,0.21585176107980392,-0.9660294192632541,-0.8239650250709977,0.0,0.0
knet_gm0930_s09,knet_gm0930_s09.txt,train_pool,knet,930.0,9.0,1.0,0.1279315626469387,0.9819890832772364,19.44,3000,0.019999999999999574,0.8500000000000181,7.061626763603086,0.2971132033210233,0.39179054272121244,0.22493617539239094,0.08615295641237133,1.0,1.678360342,1.193235524,2.324785029,0.3516848518,1.750817479888889,1.6595888802095233,0.24760763690411763,-0.026591575724902485,-0.9814117502134438,0.0,0.0
knet_gm0931_s09,knet_gm0931_s09.txt,train_pool,knet,931.0,9.0,1.0,0.1073030020719752,0.6908360552194823,13.680000000000003,3000,0.019999999999999574,1.683333333333369,6.27924840893563,0.018378537839601607,0.8327625420144338,0.10518044038936306,0.043672198586292815,1.0,1.34631709,2.591219209,0.9888630759,0.1682042713,1.9460046534444446,1.3618677844809521,0.10061600419000001,-0.7879508317685895,2.2139027366109807,0.0,0.0
knet_gm0932_s09,knet_gm0932_s09.txt,train_pool,knet,932.0,9.0,1.0,0.11234547026084665,0.7572902812878289,19.820000000000004,3000,0.019999999999999574,1.7166666666667032,5.938084534529509,0.034214429599431384,0.8430831587680941,0.08838101993262713,0.03431071697783127,1.0,1.391009282,1.655648074,0.9728064957,0.1425871543,2.1652229137777774,1.1550040987619046,0.10943567090196078,-0.8533141918087155,2.026481737199,0.0,0.0
knet_gm0933_s09,knet_gm0933_s09.txt,train_pool,knet,933.0,9.0,1.0,0.1351561881676265,1.0960317120001473,49.02,3000,0.019999999999999574,2.9666666666667294,6.16127862908816,0.0018899472702805147,0.7903451846122954,0.19267786334998516,0.014971571827045475,1.0,1.771848798,1.823120681,0.3735968899,0.1255873249,2.263933257333333,0.6062728604095238,0.12693745143137256,-1.072685530115595,1.3469369882169675,0.0,0.0
knet_gm0934_s09,knet_gm0934_s09.txt,train_pool,knet,934.0,9.0,0.99969,0.1238680788321718,0.9205980572143686,17.479999999999997,3000,0.019999999999999574,3.3833333333334052,6.424232585689603,0.03912586181625249,0.6553358933993948,0.2634684465634077,0.0420592445814825,0.99969,1.795149897,2.043994058,0.626940995,0.1806830498,2.4163084357777778,0.8403053518571427,0.16021336700235292,-1.5663043090865505,1.5539375006512932,0.0,0.0
knet_gm0935_s09,knet_gm0935_s09.txt,train_pool,knet,935.0,9.0,0.98877,0.10554513379782181,0.6683865161039949,13.419999999999998,3000,0.019999999999999574,1.8833333333333733,5.129317486628614,0.04264897679299265,0.8790052887555035,0.06708917352636483,0.011247561984403789,0.98877,1.324852057,3.05731157,0.6969024789,0.2483880348,2.065610894555556,1.268808636380952,0.14153110041411765,-0.4395637593150413,2.5886840634515544,0.0,0.0
knet_gm0936_s09,knet_gm0936_s09.txt,train_pool,knet,936.0,9.0,0.95882,0.12356255397455936,0.9160622846829324,25.5,3000,0.019999999999999574,3.2166666666667347,8.394831655011757,0.02876871075950487,0.5653249786869259,0.2826014193176116,0.12227604600287684,0.95882,2.058581048,1.259086741,0.4639918605,0.2471454527,1.962164794,0.7146478585619048,0.16132867035509804,-2.9587723520034355,-0.47128508547376996,0.0,0.0
knet_gm0937_s09,knet_gm0937_s09.txt,train_pool,knet,937.0,9.0,0.95135,0.14354576294198793,1.236323163515821,21.22,3000,0.019999999999999574,4.6333333333334314,5.606773082085304,0.06324317653110069,0.6036360978740687,0.3208956348028733,0.01220367157151562,0.95135,3.067272393,1.671923562,0.4448041239,0.3313937355,2.3638999745555553,0.6689983917000001,0.22619654730843142,-2.0217477165288753,0.4102935648630159,8.429369702178807e-08,0.0
knet_gm0938_s09,knet_gm0938_s09.txt,train_pool,knet,938.0,9.0,0.98579,0.1777407490670182,1.8955064327342384,24.240000000000002,3000,0.019999999999999574,2.9333333333333957,6.216629014803065,0.03013915187258791,0.635633747043162,0.29757544612354314,0.03664312467728262,0.98579,3.025977154,1.395543763,1.447781463,0.2030785468,2.7307053442222218,0.9723378631380952,0.25340012483921565,-0.644828639412092,0.83904350926333,0.0,0.0
knet_gm0939_s09,knet_gm0939_s09.txt,train_pool,knet,939.0,9.0,1.0,0.17410445690938656,1.8187417149427079,34.74,3000,0.019999999999999574,3.500000000000074,4.340010509764621,0.11741279162687032,0.7882154293474344,0.08836591980160675,0.005917945091441914,1.0,1.902196222,1.580706759,1.009234367,0.4610471405,2.370405126777778,1.1259746583428571,0.3638146072960784,0.8362587899490115,0.9114728212611801,4.2146848510894035e-08,0.0
knet_gm0940_s09,knet_gm0940_s09.txt,train_pool,knet,940.0,9.0,1.0,0.1816235033226949,1.9792258175524988,38.2,3000,0.019999999999999574,2.1333333333333786,4.055331200516581,0.07162963160259196,0.8936852068837382,0.030339131364211895,0.004339808530155926,1.0,1.470290867,2.496416335,1.076280962,0.4836194622,2.2768896232222224,1.2499117275714287,0.37359975442352944,1.661257735050466,1.4340162711970463,0.0,0.0
knet_gm0941_s09,knet_gm0941_s09.txt,train_pool,knet,941.0,9.0,1.0,0.1387559332573355,1.155192540846827,31.26,3000,0.019999999999999574,2.550000000000054,6.017520122454383,0.028622004889311367,0.8026856769886378,0.13020059530721903,0.0384517367288212,1.0,2.40285303,1.497078944,0.7270778771,0.1452697706,2.2255693977777775,0.6752125948095238,0.1137056772627451,-1.1290031484946543,1.5936340026015037,0.0,0.0
knet_gm0942_s09,knet_gm0942_s09.txt,train_pool,knet,942.0,9.0,1.0,0.1717669237994818,1.770232566692184,37.86,3000,0.019999999999999574,2.7166666666667245,5.052445702983853,0.05495813277786291,0.8262301101384435,0.08672487387237672,0.01457064514648044,1.0,1.857079305,2.591773618,0.6211855573,0.3283286449,2.5775579155555555,0.9722443353476192,0.23815827590980393,0.5691066206261421,1.8090278855437347,0.0,0.0
knet_gm0943_s09,knet_gm0943_s09.txt,train_pool,knet,943.0,9.0,0.9923,0.14997748607009437,1.3495947796742933,31.740000000000002,3000,0.019999999999999574,2.200000000000047,4.75279137287259,0.042401230759192374,0.8964753304188404,0.04275084647651818,0.009553066094279385,0.9923,1.23731848,3.658746245,0.9345543879,0.267548885,2.7553222396666666,1.0189702226571429,0.1699389719490196,0.8108351694494856,2.8154839627377672,0.0,0.0
knet_gm0944_s09,knet_gm0944_s09.txt,train_pool,knet,944.0,9.0,1.0,0.2200974718863628,2.906573827846042,37.54,3000,0.019999999999999574,3.6000000000000765,6.381778925965376,0.0524809578113564,0.7915800795565894,0.11357766829877572,0.04231679228011208,1.0,2.329474541,2.170834235,0.9447737938,0.4094480906,2.4894364632222223,1.035820848804762,0.25130159893019605,0.7816381570671699,0.8002176976423561,0.0,0.0
knet_gm0945_s09,knet_gm0945_s09.txt,train_pool,knet,945.0,9.0,0.99624,0.1415069470947293,1.2014529645642045,16.439999999999998,3000,0.019999999999999574,1.1666666666666914,4.141686573380013,0.08853081671723095,0.8537953359334443,0.05305995548544531,0.004612897091208909,0.99624,2.29456368,2.890065732,2.394055681,0.2020017171,2.2700047514444446,1.8488640842952384,0.14422178315470588,1.3940254837322927,2.4956595971815028,0.0,0.0
knet_gm0946_s09,knet_gm0946_s09.txt,train_pool,knet,946.0,9.0,0.97915,0.14715086322287033,1.2992025928341255,20.020000000000003,3000,0.019999999999999574,1.2500000000000264,5.994195223375727,0.03559102522383061,0.7847649603193738,0.14785654923394945,0.03177711615735337,0.97915,2.006585142,1.214314471,0.6693766786,0.243552717,2.219850203555556,1.0719908210666667,0.15883375602862743,-1.0083618637914051,1.219024354269123,4.2146848510894035e-08,0.0
knet_gm0947_s09,knet_gm0947_s09.txt,train_pool,knet,947.0,9.0,0.9876,0.15502459607356983,1.441957523266377,28.12,3000,0.019999999999999574,1.1833333333333584,6.338119984286267,0.09193270763423586,0.7324306615908744,0.12700204360519435,0.04860778420096628,0.9876,1.689287685,1.623496125,1.211209791,0.3084784118,2.2493960867777774,1.2531574171476192,0.21430759440352945,-0.08305035442947828,0.7737583307710327,0.0,0.0
knet_gm0948_s09,knet_gm0948_s09.txt,train_pool,knet,948.0,9.0,1.0,0.16851386621958295,1.703815386496253,25.880000000000003,3000,0.019999999999999574,3.30000000000007,5.555297781863916,0.039705257120301124,0.7182646435751828,0.2220348618995273,0.019993684340363648,1.0,3.882793193,1.685122699,0.79616228,0.197036947,2.8395498386666667,0.9193591053714285,0.16099198860647057,-0.652342067813733,1.9072492702914148,0.0,0.0
knet_gm0949_s09,knet_gm0949_s09.txt,train_pool,knet,949.0,9.0,0.98791,0.16751742944707285,1.6837253501132692,38.5,3000,0.019999999999999574,1.2500000000000264,5.797380428577986,0.04415209541005365,0.8148511952816266,0.11543690366949111,0.025506847344478615,0.98791,2.371478979,2.066547562,0.5786643812,0.2702050881,2.4520490515555555,1.0252853982999999,0.23061120265254906,0.05783540799814741,1.3974577558826091,4.2146848510894035e-08,0.0
knet_gm0950_s09,knet_gm0950_s09.txt,train_pool,knet,950.0,9.0,1.0,0.16875707861514685,1.7087370949630973,18.620000000000005,3000,0.019999999999999574,3.333333333333404,5.355952526688065,0.03383202031610289,0.8059422037504331,0.14173890958022325,0.01847941586041877,1.0,3.171783963,1.743676168,1.091091138,0.3523149315,3.0284523131111114,0.956124878557143,0.16347368117274508,-0.16862741892935582,2.3394915396085834,0.0,0.0
knet_gm0951_s09,knet_gm0951_s09.txt,train_pool,knet,951.0,9.0,0.96555,0.1397580991863464,1.1719395772908145,23.62,3000,0.019999999999999574,2.7166666666667245,6.017337485501253,0.027980998611585834,0.7308217248076798,0.21115218361114368,0.030019747079943027,0.96555,2.127954063,1.837679136,0.5518034809,0.2811453479,2.4160599327777774,0.6495771844095239,0.155300070295098,-1.5393217289693353,1.1562057751746313,0.0,0.0
knet_gm0952_s09,knet_gm0952_s09.txt,train_pool,knet,952.0,9.0,0.93795,0.17580546864882426,1.8544537684099236,24.06,3000,0.019999999999999574,3.30000000000007,6.360047035241774,0.025484313971026625,0.6739198810957954,0.26439549376419824,0.036198067124502666,0.93795,3.233231656,1.436244381,0.9248654641,0.3077375814,2.815137015555555,0.7390840792,0.15283231509078432,-1.5300791063960346,0.5315873449648721,0.0,0.0
knet_gm0953_s09,knet_gm0953_s09.txt,train_pool,knet,953.0,9.0,1.0,0.14254544350051812,1.2191522077655403,21.8,3000,0.019999999999999574,3.6166666666667435,5.718894787238529,0.09328051175176366,0.671891197984217,0.21293206793893163,0.02189366886865015,1.0,2.712196659,1.909074178,1.118809587,0.3370488605,2.268717134777778,1.042473199152381,0.18830124439294119,-0.6391459611299488,1.2022741339718321,0.0,0.0
knet_gm0954_s09,knet_gm0954_s09.txt,fixed_test,knet,954.0,9.0,0.9723,0.15692507792405286,1.477528804888174,23.18,3000,0.019999999999999574,3.350000000000071,5.6251852086093965,0.04079236757411153,0.7903877021569875,0.13893371018635278,0.02988325608887373,0.9723,2.403225921,1.449649903,1.016718506,0.3581045179,2.6578944065555556,1.0712349648666668,0.16831185295294118,-0.6417868007417211,1.3323102370780737,1.2616659474874798,34.2
knet_gm0955_s09,knet_gm0955_s09.txt,fixed_test,knet,955.0,9.0,1.0,0.14449952384673473,1.252806743515956,17.1,3000,0.019999999999999574,3.5500000000000753,5.457487881074024,0.049154518662027406,0.7597572616923981,0.17696580621888783,0.014121900553499154,1.0,2.707928139,1.939443483,0.7327211082,0.2412043922,2.7836212154444446,0.8507098437476188,0.13121191728568626,-0.8543345201140288,2.3080674504624747,1.1879516685042473,25.266666666666666
knet_gm0956_s09,knet_gm0956_s09.txt,fixed_test,knet,956.0,9.0,0.96378,0.185994825522876,2.0756445072770635,24.639999999999997,3000,0.019999999999999574,3.2000000000000677,5.781460171732463,0.05390482600283921,0.7061103597393793,0.2157350064961434,0.024230948245212602,0.96378,3.157969225,1.964360531,0.8808438184,0.3324601841,2.6411594249999997,1.0631804565857144,0.26710154287313725,-0.40777787248775277,0.8490302552146751,1.362100633452358,47.266666666666666
knet_gm0957_s09,knet_gm0957_s09.txt,train_pool,knet,957.0,9.0,0.98972,0.16887231405097197,1.7110715071757652,24.86,3000,0.019999999999999574,3.483333333333407,5.42087816221841,0.08931370760514969,0.7357889398050258,0.15455979364399747,0.020333797963782367,0.98972,2.917592788,1.92205362,0.8000222293,0.3008508335,2.57998929,1.049404206147619,0.31022303662215683,-0.15193355159090624,1.315947311120484,0.0,0.0
knet_gm0958_s09,knet_gm0958_s09.txt,train_pool,knet,958.0,9.0,1.0,0.17084969139821654,1.751377023051908,24.279999999999998,3000,0.019999999999999574,3.1333333333334,5.224070400353451,0.051048557272282705,0.8350977142734299,0.09677911248772947,0.017054624930176805,1.0,2.084027264,1.762041999,1.634505281,0.2310875152,2.4980284950000002,1.0487762168571428,0.17655806487607847,0.30180613352576285,1.761044404251203,0.0,0.0
knet_gm0959_s09,knet_gm0959_s09.txt,fixed_test,knet,959.0,9.0,1.0,0.11745493515614575,0.8277397075520475,18.84,3000,0.019999999999999574,0.866666666666685,4.964762710951354,0.11159474836406834,0.7638798133114464,0.11382381261272136,0.010676499655295074,1.0,2.522283759,1.425658484,1.03458254,0.2770174305,2.1869651784444444,0.9749803202952384,0.14680690240450978,-0.5692553807009519,1.7965554607722167,0.8523892750282129,2.433333333333333
knet_gm0960_s09,knet_gm0960_s09.txt,fixed_test,knet,960.0,9.0,0.98714,0.12282176971588585,0.9051112269685052,20.020000000000003,3000,0.019999999999999574,3.8333333333334147,5.349447877584547,0.05659382790989433,0.7741381040854826,0.15177121192264698,0.017479664889947986,0.98714,2.443559407,1.913347204,0.7844815966,0.2663652357,2.262899260111111,0.7694493715666666,0.13972938543215688,-1.2517021754466775,1.7317358202424098,0.9150929569312104,4.233333333333333
knet_gm0961_s09,knet_gm0961_s09.txt,train_pool,knet,961.0,9.0,0.99323,0.09490519894365447,0.5404198071920663,43.18000000000001,3000,0.019999999999999574,1.550000000000033,8.726849586799666,0.04101837206032125,0.5084216634705072,0.2608040257606363,0.18959916437801816,0.99323,1.689396018,0.9741859891,0.5870008897,0.1716085203,1.3352836734000002,0.6244335219428571,0.10307079932490197,-2.973193331924153,-1.0599629211119994,0.0,0.0
knet_gm0962_s09,knet_gm0962_s09.txt,train_pool,knet,962.0,9.0,1.0,0.13245115841554278,1.0525985619371325,27.26,3000,0.019999999999999574,1.750000000000037,10.801985931186547,0.11513868075960372,0.3815291807432059,0.16360381267357735,0.3396720816194563,1.0,1.875433899,1.274395235,1.494329239,0.250631907,1.5475328011111111,1.2271079334904762,0.14924425704039218,-2.328392702730378,-1.7853173398181075,8.429369702178807e-08,0.0
knet_gm0963_s09,knet_gm0963_s09.txt,train_pool,knet,963.0,9.0,0.99565,0.12313083550894888,0.9096721591878917,14.420000000000002,3000,0.019999999999999574,1.2833333333333605,5.064846150703548,0.03587578760484997,0.8990474572789496,0.05802057106397976,0.007055158435462222,0.99565,2.320937795,1.519471109,1.607078883,0.1686792937,2.272368725,1.2136539590666666,0.10010632058705883,-0.30803475546737125,2.4458229276654437,0.0,0.0
knet_gm0964_s09,knet_gm0964_s09.txt,train_pool,knet,964.0,9.0,1.0,0.09549671521265767,0.5471773569844349,41.940000000000005,3000,0.019999999999999574,0.9500000000000202,5.511628103921887,0.09007349788314425,0.5850416422113419,0.3091347290634747,0.015661725656204207,1.0,2.970993576,1.701636883,0.8008111019,0.1405818152,1.796912674111111,1.014625550752381,0.09709754569196077,-1.272932958395483,0.7540076156032435,0.0,0.0
knet_gm0965_s09,knet_gm0965_s09.txt,train_pool,knet,965.0,9.0,1.0,0.14382159521074703,1.2410790749378129,36.120000000000005,3000,0.019999999999999574,1.0166666666666881,4.0658166505707465,0.1111504873551643,0.8068178869185981,0.07846893295446139,0.003538863159871608,1.0,1.904816297,2.708952217,2.263519631,0.1907830626,1.9019664863333334,1.5206123940380953,0.15909976601176473,1.4131475958030464,1.5584112156105896,0.0,0.0
knet_gm0966_s09,knet_gm0966_s09.txt,train_pool,knet,966.0,9.0,0.9887,0.1335090146236021,1.06947941914589,23.060000000000002,3000,0.019999999999999574,0.8833333333333521,4.4092868544070845,0.24325162566378503,0.6632966219722081,0.08960604258113014,0.0038315662736247537,0.9887,2.522576023,2.007266585,1.961405428,0.1934005277,2.0837952694444444,1.5195208920142858,0.14496282324509802,0.7188271022175315,1.1310344515120303,0.0,0.0
knet_gm0967_s09,knet_gm0967_s09.txt,train_pool,knet,967.0,9.0,1.0,0.11773721322592579,0.8317230826924098,15.619999999999997,3000,0.019999999999999574,1.0333333333333552,3.3581556153236636,0.13561429573663053,0.8329229885691933,0.030140180277975128,0.001321412432589656,1.0,1.769289931,2.707042217,1.767330922,0.2169477382,1.853252034888889,1.757151573790476,0.15126208001411767,1.0154323512552668,2.275980183093649,0.0,0.0
knet_gm0968_s09,knet_gm0968_s09.txt,train_pool,knet,968.0,9.0,0.99978,0.09787820247975297,0.5748085512400383,17.16,3000,0.019999999999999574,0.816666666666684,3.5601666813946498,0.31222149897752155,0.64071523422252,0.04549610468237719,0.00156406756591646,0.99978,1.242012414,2.465306256,1.46790296,0.3643398967,1.6681249025555553,1.5826378421238094,0.213488670795098,0.8804510204148175,1.0849122567527476,0.0,0.0
knet_gm0969_s09,knet_gm0969_s09.txt,train_pool,knet,969.0,9.0,1.0,0.11825068445954981,0.8389934625091051,14.719999999999999,3000,0.019999999999999574,1.2166666666666925,4.792578548597858,0.12443395038947676,0.7275817062426112,0.14347317917514596,0.004504588242681641,1.0,2.563408572,0.8581938494,1.308298092,0.189286444,2.006891733933333,0.987309335804762,0.11733444139294118,-0.8489296140753336,1.4764594931299189,0.0,0.0
knet_gm0970_s09,knet_gm0970_s09.txt,train_pool,knet,970.0,9.0,0.98982,0.1307358625712355,1.0255119457346786,26.939999999999998,3000,0.019999999999999574,1.1500000000000243,5.403350078890955,0.06302392361670098,0.6906004507921187,0.23187956545412927,0.014484077075212105,0.98982,3.226428446,1.581899925,1.09319224,0.2000032921,2.3418893985555553,0.9880830843142857,0.12626565072882354,-0.8619706198829172,1.4647883417968817,0.0,0.0
knet_gm0971_s09,knet_gm0971_s09.txt,fixed_test,knet,971.0,9.0,1.0,0.15912348935812745,1.5192170919303436,20.560000000000002,3000,0.019999999999999574,1.1166666666666905,5.648817792444476,0.03261589101592712,0.7330832042874919,0.21262141939618961,0.021663185442710196,1.0,2.015766487,1.992341043,1.19026519,0.2097949158,2.4042482884444443,1.1670402546571428,0.12535759003117647,-0.19860456106885427,1.7178462685114315,1.260994612885299,33.96666666666667
knet_gm0972_s09,knet_gm0972_s09.txt,fixed_test,knet,972.0,9.0,1.0,0.10619537682117221,0.676647483491433,18.939999999999998,3000,0.019999999999999574,1.2833333333333605,5.021484675485062,0.07707596427090489,0.8125730828135608,0.09887379023915943,0.01144738330740475,1.0,1.680313591,2.355323642,1.005115928,0.1438745555,1.9221114616666668,1.1485211749523812,0.1002080965237255,-0.5121793628026298,2.1718557878400486,1.0374411722515282,11.933333333333334
knet_gm0973_s09,knet_gm0973_s09.txt,train_pool,knet,973.0,9.0,0.96716,0.13586033518731153,1.1074818406324949,19.42,3000,0.019999999999999574,1.0833333333333564,5.9484144954055465,0.12083110424893888,0.5876805889312413,0.2612922079270091,0.03019192426200825,0.96716,1.962404823,1.716099831,1.567161228,0.3020966935,2.084154702777778,1.4580283358380952,0.19372783048607845,-0.5595985498445368,0.25103927659758907,0.0,0.0
knet_gm0974_s09,knet_gm0974_s09.txt,train_pool,knet,974.0,9.0,1.0,0.1222864590522718,0.897238684052555,19.52,3000,0.019999999999999574,0.8833333333333521,6.333998981379364,0.12795866577649065,0.5397659894376049,0.3013672537279578,0.030905888482176357,1.0,1.874322147,2.417344554,0.8149272132,0.2116440105,2.2747483433333335,1.0937230239190476,0.1278827178927451,-0.9206845977361389,1.1908768229486468,0.0,0.0
knet_gm0975_s09,knet_gm0975_s09.txt,fixed_test,knet,975.0,9.0,0.975,0.18190479155230715,1.985361191381256,26.78,3000,0.019999999999999574,1.1500000000000243,4.678748855594516,0.06219501371099091,0.8347716650477803,0.09490759960686358,0.00811353950150264,0.975,1.835597875,1.88807868,1.80135797,0.2221416166,2.2733706475555553,1.695696386538095,0.17267837947058823,1.0430952388427595,1.247707470989778,1.552471775049924,68.2
