epoch,train_loss,train_mse,train_pfa_mse_g2,val_loss,val_mse,val_pfa_mse_g2,lr,epoch_s,gpu_peak_gb
35,0.031731207952348156,0.03172535291407773,0.0011248136189771674,0.06253395448712741,0.06266034486172027,0.0011740940591396644,0.0005,125.71651029586792,48.92295026779175
36,0.03158283432417396,0.03157676857753107,0.0011208164234433257,0.061376008917303645,0.061516254264132555,0.0012516175219190052,0.0005,125.56695771217346,48.92295026779175
37,0.03145356252511491,0.03144301076312744,0.0011163613993173454,0.061238865861121344,0.06138234234131335,0.0013313150092175133,0.0005,125.48179841041565,48.92295026779175
38,0.031146560517598443,0.03114049968399732,0.0011104120658329355,0.06147836751359351,0.061620087262426904,0.0013429568446519083,0.0005,125.32220149040222,48.92295026779175
39,0.030798267156108103,0.030799663666544835,0.0011008680224070075,0.061512528535197765,0.061649934210526315,0.0012598818253006852,0.0005,125.18531894683838,48.92295026779175
40,0.03063816247758136,0.03064085493002254,0.0010966633456318002,0.06150624090257813,0.06164332016020955,0.0012103588887822558,0.00025,125.37475442886353,48.92295026779175
41,0.02968626958665563,0.02968479406524123,0.0010716573815596731,0.06164407248006148,0.06178903584917154,0.001208380511281086,0.00025,125.9512345790863,48.92295026779175
42,0.029485065642911108,0.029487898791575293,0.0010653990572481824,0.06194069915834595,0.06209466359039961,0.0012271477273333143,0.00025,125.67291069030762,48.92295026779175
43,0.02937505698637731,0.02937174691421479,0.0010630988395004942,0.06173206602825838,0.06187056522599903,0.0011943228429521036,0.00025,125.44797873497009,48.92295026779175
44,0.02928401918998405,0.029282144173367445,0.0010600865126876107,0.06172879193635548,0.06187313505116959,0.0012332225874153494,0.00025,125.45517778396606,48.92295026779175
45,0.029201198452666624,0.029190677311769005,0.0010594257686221808,0.06169950567624148,0.06185049703795078,0.0012188649761397936,0.00025,126.44908118247986,48.92295026779175
46,0.02908158310647331,0.029080662073206018,0.0010548361608682321,0.061668179162284904,0.06181980126096491,0.001226964321924232,0.00025,125.59899854660034,48.92295026779175
47,0.029026524233284282,0.029026678059895835,0.0010543313766257804,0.062012053149587965,0.062167843795687135,0.001212023048721559,0.00025,126.45195031166077,48.92295026779175
48,0.02894619710521022,0.028945695700840643,0.001054662800236055,0.06218732970164103,0.06233761650219298,0.0011840792270431742,0.00025,126.92001795768738,48.92295026779175
49,0.02887462817632885,0.028873163624664962,0.001052523490411845,0.06260071289451684,0.06275317990070663,0.0011418846998995508,0.00025,125.53688168525696,48.92295026779175
50,0.02889057966088181,0.02889140124345151,0.001051526064848342,0.062174369964529484,0.06232999600237573,0.0011809581849310134,0.00025,125.85372495651245,48.92295026779175
